user_hash,lesson,category,answer
201ecf8055e07dfa6a28fdf14fca64f572fd0653365d91c371c0f1aa252d8e61,,message,
b918d77b47f55242fe7a9e2d7ec18a44d667d4f351f47ffa10f148f5487970a5,,future,
374d8d96a454e052d8806fe0bd3b0812e820ba872ac505b207e1b8bc738fe81c,,mark,?
538a526f34eb208efc872e2f175d29ab6d53d1edb18992eed005502e8df17633,,message,
0060ce768f28deae17c58d3ca678230e1791e1bf93b9d2eca9e9d16105ead1a1,,future,"Jednoznacne ne, soucasna forma ""interaktivnich prednasek"" ci ""learning-by-doing cviceni"" je pro me osobne to uplne nejlepsi."
cae1229bab7c9e864abfd0d967dd71ee3cdd108166304a885d0c0dbc2b2ceb16,,future," asi aj ano, cvika boli super, ale vacsina bola skvele pripravena na webe takze pre pokrocilejsich asi staci si precitat tie texty a pre zaujemcov by boli prednasky"
538a526f34eb208efc872e2f175d29ab6d53d1edb18992eed005502e8df17633,,mark,D
616b35bd96528452ed0159c628804bc395ff7f7fd686ffb71893c78d7e18bdf3,,mark,E
46846bd2239d6e13069ee399de58da19d944cac90849e19ff60060977476e674,,mark,?
d7b9214f8056e3ec67c7998da4b6300de8561bf1550e62193795e6e9b060e1bc,,message,"Předmět je parádně udělán, i pro člověka, který v Pythonu nějakou dobu dělá, jsem se dozvěděl spoustu nového. Nicméně co se týče úkolů, je to poměrně zabijácký předmět. Přeci jenom vypracování úkolů zabere fakt mraky času. Možná to je dobře, že se z toho předmětu nestane farma na kredity."
1f8c534185ed091b749de6ad89e81ecf7ac56b6b6892d7d4801c07c34023924d,,mark,B
be2057631467069632ed3595431f0410841b78f22af89b202f8c4e2345e2fc75,,missing,
